,timestamp,HRR_kWLastMinAve,HRR_kVAR,HRR_kW,primaryLovatoReadings.EqvPowerFactor,primaryLovatoReadings.EqvActivePower,primaryLovatoReadings.EqvReactivePower,primaryLovatoReadings.L1PhaseVoltage,primaryLovatoReadings.L2PhaseVoltage,primaryLovatoReadings.L3PhaseVoltage,HRR_WTCorrectedWindSpeed,primaryLovatoReadings.L1Current,primaryLovatoReadings.L2Current,primaryLovatoReadings.L3Current,HRR_GeneratorWindingTemp,HRR_NacelleAirTemp,HRR_OutsideAirTemp,HRR_GearboxOilTemp
2081,42:43.2,0.234442469,-0.985790598,0.913245224,0.242641904,0.912246341,-0.97541915,1.029401615,0.842185035,0.532342229,0.810429802,0.838510814,0.883461312,1.145622877,0.645585769,0.341817789,0.431136545,0.501428937
2082,43:00.0,0.328997072,-0.799335957,0.778843078,0.251461156,0.777309235,-0.78614908,0.987035625,0.979062295,0.721016758,1.17172853,1.085059042,1.11876285,1.121545874,0.636188444,0.137904398,0.431136545,0.522543903
2083,43:19.0,0.681427866,-1.793760708,1.373470753,0.203146995,1.37273954,-1.778270624,0.810510668,0.804854873,0.591923659,1.243988275,0.957329237,0.987708829,0.986112737,0.640887106,0.239861094,0.381241403,0.480313971
2084,43:36.3,0.952197867,-1.234396785,1.072084123,0.231138533,1.071569672,-1.224068066,1.001157622,1.120087351,0.780598189,0.629780438,1.352400494,1.407677397,1.419498776,0.654983094,0.137904398,0.281451118,0.501428937
2085,43:53.4,1.04675247,-1.445712045,0.778843078,0.25107771,1.183746303,-1.433131085,0.708126193,0.867071809,0.676330686,0.991079166,0.900890486,0.937074321,0.953006859,0.664380419,0.137904398,0.281451118,0.522543903
2086,44:10.2,1.081135962,-0.849057195,0.734042363,0.252994939,0.815107882,-0.839342629,0.439808258,0.663829817,0.71108652,0.665910311,0.654342258,0.657095275,0.682140585,0.673777745,0.188882746,0.281451118,0.543658868
2087,44:27.0,0.999475168,-1.184675548,1.0313562,0.233055761,1.02889378,-1.169637458,0.521009739,0.742637936,0.666400447,0.593650565,0.975152001,0.987708829,0.79349672,0.678476407,0.188882746,0.381241403,0.501428937
2088,44:43.9,0.904920565,-0.476147913,0.558912294,0.266415539,0.558239655,-0.470698963,0.39038127,0.435701049,0.706121401,0.413001201,0.568198901,0.526041254,0.51962082,0.687873733,0.188882746,0.381241403,0.501428937
2089,45:00.8,0.758790723,-0.625311626,0.668877686,0.259513516,0.669603411,-0.619146077,0.196203817,0.365188521,0.611784136,0.52139082,0.30679837,0.25201921,0.248754546,0.687873733,0.188882746,0.431136545,0.480313971
2090,45:17.5,0.651342311,-0.389135747,0.803279832,0.249160482,0.490364664,-0.389053051,0.552784231,0.676273204,0.765702831,0.340741456,0.749396997,0.725600787,0.733304215,0.678476407,0.137904398,0.33134626,0.480313971
2091,45:34.4,0.591171199,-0.960929979,0.448946902,0.272550671,0.891111614,-0.950677965,0.464521752,0.684568795,0.77563307,0.485260947,0.660283179,0.630288771,0.640005831,0.687873733,0.239861094,0.431136545,0.543658868
2092,45:51.4,0.599767072,-0.699893482,0.424510149,0.277152019,0.727723912,-0.690895516,0.259752802,0.443996641,0.601853898,0.26848171,0.312739291,0.272868713,0.272831548,0.68317507,0.290839442,0.381241403,0.543658868
2093,46:08.4,0.621256755,-0.513438841,0.591494633,0.264881756,0.592380368,-0.512758979,0.316240788,0.514509169,0.706121401,0.196221965,0.692958246,0.636245772,0.402245435,0.673777745,0.290839442,0.281451118,0.522543903
2094,46:25.5,0.698619612,-0.811766266,0.791061455,0.250310819,0.789502347,-0.798519673,0.810510668,0.92514095,1.01892391,0.593650565,1.364282336,0.752407291,1.356296646,0.678476407,0.290839442,0.281451118,0.522543903
2095,46:42.4,0.75019485,-0.501008532,0.579276256,0.265648648,0.578561508,-0.49296603,0.63751621,0.858776218,0.760737712,0.340741456,0.689987785,0.689858781,0.68515021,0.678476407,0.188882746,0.281451118,0.543658868
2096,46:59.5,0.771684533,-0.53829946,0.685168855,0.25913007,0.611889348,-0.526366631,0.743431185,0.937584338,0.760737712,0.413001201,0.764249299,0.785170796,0.784467844,0.678476407,0.290839442,0.281451118,0.543658868
2097,47:18.2,0.561085644,0.418834362,-0.170117526,0.312812472,0.42858623,0.424931957,-0.082705615,0.273937014,0.363528176,-0.237336508,-0.00509999,-0.033916837,-0.220746996,0.678476407,0.443774485,0.381241403,0.543658868
2098,47:35.5,0.46653104,0.418834362,0.39192781,0.277918911,0.393632642,-0.243080056,0.418625263,0.605760676,0.671365566,0.232351838,0.333532516,0.323503221,0.272831548,0.669079082,0.392796137,0.33134626,0.501428937
2099,48:17.6,0.290315643,-0.053517394,0.102759558,0.29594086,0.105062323,0.113193018,0.2668138,0.473031211,0.547237586,-0.020557272,0.170157184,0.144793192,0.152446537,0.650284432,0.137904398,0.381241403,0.543658868
2100,48:34.6,0.066822944,0.319391887,-0.17826311,0.31204558,-0.072144238,0.318544858,0.009087363,0.269789218,0.234435077,-0.165076763,-0.138770716,-0.156035356,-0.145506364,0.631489781,0.137904398,0.431136545,0.543658868
2101,48:51.4,-0.023433722,0.157797865,0.066104427,0.300158763,0.062792868,0.157727152,0.175020823,0.381779704,0.249330434,0.123962219,-0.120947953,-0.108379349,-0.109390861,0.617393793,0.08692605,0.431136545,0.501428937
2102,49:08.3,-0.117988326,0.195088794,0.029449296,0.300158763,0.029871466,0.198550108,0.203264816,0.373484113,0.323807222,0.051702474,-0.043715978,-0.036895337,0.092254032,0.603297805,0.08692605,0.481031687,0.522543903
2103,49:25.3,-0.032029595,0.195088794,0.062031635,0.300158763,0.064418617,0.167623626,-0.040339625,0.215867873,0.145062931,-0.020557272,-0.266500521,-0.272196875,-0.271910626,0.584503155,-0.066008994,0.481031687,0.543658868
2104,49:42.2,0.019545643,0.356682815,-0.113098434,0.309744906,-0.111568634,0.364316052,0.118532836,0.261493627,0.194714123,-0.165076763,-0.10609565,-0.105400848,-0.109390861,0.579804492,0.035947702,0.431136545,0.522543903
2105,49:59.4,-0.062115151,0.182658484,-0.084588888,0.307444232,0.065231491,0.183705397,-0.029748128,0.108025183,0.239400196,0.160092092,-0.186298086,-0.203691364,-0.208708495,0.570407167,0.137904398,0.431136545,0.522543903
2106,50:16.2,-0.027731659,0.182658484,0.224943326,0.290956065,0.828926742,-0.824497918,0.411564265,0.551839331,0.442970083,0.413001201,0.657312719,0.657095275,0.670102084,0.551612516,0.137904398,0.431136545,0.501428937
2107,50:33.2,0.071120881,-0.662602554,0.701460025,0.25913007,0.703337688,-0.652546678,0.59868072,0.676273204,0.512481752,0.160092092,0.493937387,0.487320748,0.646025082,0.551612516,0.08692605,0.381241403,0.501428937
2108,50:50.3,0.165675484,0.244810031,0.00093975,0.303226329,0.001014434,0.241847183,0.111471838,0.211720077,0.204644362,-0.201206636,-0.186298086,-0.191777362,0.0170134,0.546913854,0.341817789,0.431136545,0.501428937
2109,51:07.4,0.0969085,0.244810031,-0.007205834,0.305143557,-0.007114307,0.261640131,0.238569807,0.244902444,0.120237335,-0.165076763,-0.337791575,-0.319852883,0.047109653,0.537516528,0.188882746,0.481031687,0.501428937
2110,51:25.2,-0.006241976,0.418834362,-0.153826357,0.314346255,-0.152618778,0.423694897,0.252691804,0.497917986,0.194714123,-0.237336508,-0.20709131,-0.170927859,-0.010073227,0.52342054,0.08692605,0.431136545,0.459199006
2111,51:43.4,-0.062115151,0.033494772,0.184215404,0.29325674,0.185130426,0.034021224,0.411564265,0.647238633,0.298981626,-0.165076763,0.238477777,0.281804215,0.284870049,0.518721878,0.188882746,0.33134626,0.395854109
2112,52:01.2,-0.049221341,0.87875581,-0.626270262,0.338886781,-0.622460029,0.873984476,-0.305127061,-0.041295465,-0.103193029,-0.851544346,-0.625926251,-0.623659932,-0.621027157,0.50462589,0.188882746,0.580821972,0.43808404
2113,52:18.1,-0.117988326,-0.177820488,-0.039788173,0.309744906,0.370059292,-0.175041795,0.319771287,0.564282718,0.492621275,0.051702474,0.360266661,0.350309726,0.369139557,0.495228565,0.290839442,0.481031687,0.459199006
2114,52:34.8,-0.242628485,0.319391887,-0.548887209,0.334668878,-0.061983312,0.319781918,-0.587566992,0.020921472,-0.018786002,-0.056687145,-0.314027891,-0.331766885,-0.654133035,0.481132577,0.188882746,0.481031687,0.459199006
2115,52:51.8,-0.255522294,0.393973744,-0.125316811,0.312812472,-0.124981057,0.395242534,-0.068583618,-0.003965303,0.09044662,-0.165076763,-0.322939272,-0.352616388,0.001965274,0.467036589,0.290839442,0.580821972,0.416969075
2116,53:08.8,-0.057817214,-0.389135747,0.522257164,0.272934116,0.523692504,-0.389053051,0.22797831,0.315414972,0.373458414,0.26848171,0.529582914,0.490299248,0.507582319,0.462337926,0.392796137,0.53092683,0.43808404
2117,53:25.8,0.036737389,-0.637741935,0.677023271,0.259513516,0.676512842,-0.625331374,0.189142819,0.327858359,0.368493295,0.26848171,0.259271001,0.237126707,0.248754546,0.452940601,0.392796137,0.53092683,0.43808404
2118,53:42.7,0.268825961,-0.314553891,0.501893202,0.259513516,0.456223951,-0.312355375,0.175020823,0.315414972,0.294016507,0.26848171,0.211743632,0.1924492,0.200600542,0.457639264,0.188882746,0.580821972,0.459199006
2119,53:59.7,0.488020723,-0.799335957,0.807352624,0.252994939,0.806979141,-0.793571436,0.552784231,0.593317288,0.408214249,0.485260947,0.648401337,0.669009277,0.8506796,0.462337926,0.290839442,0.431136545,0.43808404
2120,54:16.6,0.57827739,-0.849057195,0.83586217,0.249927373,0.833803987,-0.844290866,0.672821202,0.759229119,0.492621275,0.702040184,0.948417855,0.898353815,0.96504536,0.471735252,0.443774485,0.33134626,0.43808404
2121,54:33.3,0.814663898,-0.762045029,0.774770286,0.254145276,0.772838427,-0.755222598,0.796388672,0.829741647,0.472760798,0.376871329,0.740485615,0.800063299,0.787477469,0.485831239,0.341817789,0.33134626,0.43808404
2122,54:50.1,0.788876279,0.083216009,0.367491057,0.279836139,0.133919355,0.082266536,0.570436727,0.730194549,0.15002805,-0.020557272,0.128570736,0.216277204,0.197590916,0.50462589,0.290839442,0.33134626,0.416969075
2123,55:08.0,0.591171199,0.108076628,0.114977935,0.296324306,0.116848998,0.108244781,0.418625263,0.456440028,0.159958289,0.123962219,0.235507316,0.281804215,0.260793047,0.50462589,0.392796137,0.431136545,0.416969075
2124,55:25.4,0.402061993,-0.650172244,0.677023271,0.257979733,0.676106405,-0.637701966,0.563375728,0.597465084,0.249330434,0.846559675,0.419675872,0.460514244,0.441370563,0.499927227,0.239861094,0.431136545,0.43808404
2125,55:43.7,0.440743421,-0.762045029,0.83586217,0.248010144,0.747232891,-0.753985539,1.011749119,0.974914499,0.656470209,0.738170056,1.224670689,1.285558877,1.205815382,0.50462589,0.188882746,0.381241403,0.395854109
2126,56:00.8,0.647044374,-0.662602554,0.697387232,0.257212842,0.696834695,-0.661206093,0.771675178,0.825593852,0.373458414,0.593650565,0.71672193,0.978773328,0.74233309,0.514023215,0.341817789,0.381241403,0.459199006
2127,56:17.7,0.724407231,-0.078378013,0.253452872,0.285587825,0.252598979,-0.078551171,0.425686262,0.327858359,-0.003890645,0.196221965,-0.00509999,0.043524176,0.393216559,0.528119203,0.239861094,0.281451118,0.43808404
2128,56:34.7,0.556787707,0.021064462,0.180142611,0.291722957,0.183098241,0.025361809,0.337423783,0.46473562,0.115272216,-0.12894689,0.238477777,0.240105208,0.269821923,0.52342054,0.239861094,0.53092683,0.43808404
2129,56:51.6,0.359082628,-0.501008532,0.180142611,0.266415539,0.582219442,-0.490491912,0.425686262,0.477179007,0.27415603,0.051702474,0.401853109,0.421793737,0.414283936,0.514023215,0.188882746,0.431136545,0.43808404
2130,57:08.4,0.105504373,0.232379722,0.049813258,0.29862498,-0.004675685,0.240610124,-0.220395081,-0.120103584,-0.425925777,-0.237336508,-0.109066111,-0.090508346,-0.094342735,0.50462589,0.08692605,0.481031687,0.43808404
2131,57:25.4,-0.079306897,0.816604263,-0.239354995,0.314346255,-0.572874707,0.819553868,-0.343962551,-0.244537457,-0.505367684,-0.345726127,-0.459580459,-0.438992902,-0.449478517,0.50462589,0.035947702,0.53092683,0.459199006
2132,57:42.3,-0.156669754,0.25724034,-0.023497003,0.303609774,-0.020526731,0.259166013,0.06204485,0.228311261,-0.09326279,0.015572601,0.158275341,0.186492199,0.104292533,0.485831239,0.08692605,0.53092683,0.43808404
2133,57:59.2,-0.152371818,-0.277262963,0.404146187,0.276001682,0.406232191,-0.267821241,0.362137277,0.452292232,0.075551262,0.26848171,0.211743632,0.260954711,0.248754546,0.476433914,0.290839442,0.481031687,0.374739144
2134,58:16.1,-0.006241976,0.66744055,-0.418557856,0.325849626,-0.416802872,0.673580872,-0.139193601,0.045808247,-0.167739578,-0.201206636,-0.224914073,-0.215605366,-0.223756621,0.471735252,0.188882746,0.431136545,0.480313971
2135,58:33.1,0.079716754,-1.023081526,0.933609185,0.240724676,0.933381069,-1.01129387,0.439808258,0.771672507,0.368493295,0.485260947,0.740485615,0.752407291,0.751361966,0.457639264,0.341817789,0.431136545,0.43808404
2136,58:50.2,0.169973421,-0.065947704,0.216797742,0.287505054,0.239592993,-0.067417637,-0.456938524,0.195128894,-0.108158148,0.087832347,-0.112036571,-0.156035356,-0.151525615,0.448241938,0.392796137,0.431136545,0.416969075
2137,59:07.4,0.320401199,-0.575590388,0.786988663,0.250310819,0.625708208,-0.569663706,0.175020823,0.638943042,0.353597938,0.91881942,0.874156341,0.823891302,0.847669975,0.452940601,0.392796137,0.33134626,0.416969075
2138,59:24.8,0.694321676,-0.675032863,0.583349048,0.264881756,0.69480251,-0.667391389,0.100880341,0.717751162,0.145062931,0.593650565,0.588992125,0.606460767,0.609909579,0.476433914,0.341817789,0.33134626,0.43808404
2139,59:42.1,0.724407231,-0.215111416,0.379709433,0.277918911,0.35786618,-0.210916514,-0.319249057,0.336153951,-0.212425651,0.015572601,0.107777512,0.094158684,0.104292533,0.481132577,0.443774485,0.381241403,0.43808404
2140,59:59.4,0.76308866,-0.861487504,0.868444508,0.241875013,0.80006971,-0.850476163,0.023209359,0.643090838,-0.018786002,0.485260947,0.591962586,0.612417768,0.624957705,0.481132577,0.341817789,0.381241403,0.353624178
2141,02:20.8,0.582575326,-0.588020698,0.636295348,0.284820934,0.323725466,-0.135455898,-0.026217629,0.116320775,0.115272216,0.196221965,0.250359619,0.210320203,0.215648668,0.528119203,0.188882746,0.381241403,0.416969075
2142,02:38.1,0.371976437,0.182658484,0.005012543,0.303609774,0.050599756,0.188653634,0.054983852,0.145355345,0.040795428,-0.12894689,0.217684553,0.204363202,0.194581291,0.52342054,0.137904398,0.481031687,0.480313971
2143,02:54.8,0.328997072,0.182658484,0.188288196,0.291722957,0.191226982,0.019176512,0.14324633,0.369336317,0.164923408,0.087832347,0.241448238,0.237126707,-0.172592992,0.52342054,0.137904398,0.431136545,0.459199006
2144,03:12.4,0.28171977,-1.13495431,0.88880847,0.246859807,1.015887794,-1.126340383,0.584558723,0.726046753,0.58695854,0.738170056,1.162291017,1.157483357,0.949997234,0.509324553,0.290839442,0.431136545,0.480313971
2145,03:29.7,0.462233104,-0.588020698,0.648513725,0.262581082,0.650500869,-0.578323121,0.397442269,0.717751162,0.423109606,0.738170056,0.930595092,0.954945324,0.540688197,0.509324553,0.290839442,0.481031687,0.459199006
2146,03:46.7,0.616958818,-0.575590388,0.656659309,0.264881756,0.658223174,-0.565952528,0.471582751,0.580873901,0.318842103,0.485260947,0.826628972,0.844740806,0.643015456,0.514023215,0.290839442,0.381241403,0.480313971
2147,04:18.6,0.57827739,-0.401566057,0.522257164,0.272167225,0.523286067,-0.395238347,0.531601236,0.638943042,0.492621275,0.160092092,0.6662241,0.657095275,0.655053958,0.52342054,0.443774485,0.53092683,0.459199006
2148,04:35.6,0.376274374,0.555567766,-0.280082918,0.320864832,-0.279020706,0.552349063,-0.174498593,-0.04544326,-0.03368136,-0.707024855,-0.25758914,-0.266239874,-0.283949127,0.509324553,0.341817789,0.53092683,0.416969075
2149,04:52.7,0.066822944,0.605289003,-0.353393179,0.322782061,-0.349334319,0.605542612,-0.230986579,-0.057886648,-0.073402314,-0.165076763,-0.284323285,-0.304960381,-0.32006463,0.50462589,0.239861094,0.481031687,0.459199006
2150,05:09.7,0.101206437,-0.202681107,0.359345472,0.280986477,0.360711239,-0.193597684,0.429216761,0.555987127,0.294016507,0.340741456,0.532553374,0.549869258,0.537678572,0.485831239,0.188882746,0.481031687,0.459199006
2151,05:26.5,-0.135180072,1.003058903,-0.9765304,0.34885637,-0.789505664,1.001401582,-0.841762931,-0.63443026,-0.758588763,-0.707024855,-1.015056587,-1.022778997,-1.042374695,0.481132577,0.290839442,0.580821972,0.480313971
2152,05:43.5,-0.246926421,0.903616428,-0.679216562,0.338503335,-0.674890411,0.898725662,-0.407511536,-0.891593598,-0.942298174,-0.707024855,-0.917031388,-0.936402483,-0.488603645,0.462337926,0.290839442,0.580821972,0.416969075
2153,06:00.5,-0.294203723,0.145367556,0.078322804,0.299008426,0.081488973,0.154015974,0.10441084,0.294675993,0.169888527,0.26848171,0.190950408,0.177556698,0.167494664,0.452940601,0.290839442,0.53092683,0.459199006
2154,06:17.6,-0.367268644,0.120506937,0.094613973,0.297474643,0.096933582,0.128037729,0.333893284,0.52280476,0.110307097,-0.056687145,0.300857449,0.350309726,0.336033679,0.43414595,0.341817789,0.580821972,0.459199006
2155,06:34.5,-0.122286262,0.406404053,-0.153826357,0.312812472,-0.150586593,0.413798423,-0.209803584,0.083138409,-0.316693154,-0.237336508,-0.400171247,-0.36453039,-0.37122826,0.420049963,0.341817789,0.630717115,0.43808404
2156,06:51.6,-0.075008961,0.331822197,-0.072370511,0.309744906,-0.069299179,0.335863688,0.058514351,0.269789218,-0.028716241,0.087832347,-0.21006177,-0.170927859,-0.184631493,0.420049963,0.494752833,0.680612257,0.43808404
2157,07:10.0,-0.130882135,0.108076628,0.102759558,0.295557414,0.10546876,0.110718899,0.429216761,0.356892929,0.050725666,0.087832347,0.030545536,0.055438178,0.363120306,0.405953975,0.749644573,0.680612257,0.43808404
2158,07:33.1,-0.169563564,0.108076628,-0.109025641,0.305527003,0.0916499,0.105770662,0.273874799,0.510361373,0.080516382,-0.417985872,0.095895669,0.150750193,0.023032651,0.396556649,0.596709529,0.580821972,0.416969075
2159,07:50.2,-0.062115151,-0.239972035,0.379709433,0.277152019,0.381845967,-0.239368878,0.238569807,0.315414972,0.328772342,0.26848171,0.743456075,0.788149297,0.131379161,0.387159324,0.596709529,0.680612257,0.43808404
2160,08:07.2,0.320401199,-0.675032863,0.697387232,0.256829396,0.698054006,-0.664917271,0.489235246,0.784115894,0.438004964,0.665910311,0.886038183,0.907289316,0.898833604,0.391857987,0.596709529,0.580821972,0.416969075
2161,08:24.0,0.552489771,-0.33941451,0.538548333,0.269866551,0.474107182,-0.339570679,0.178551322,0.514509169,0.174853646,0.304611583,0.517701071,0.511148752,0.507582319,0.405953975,0.545731181,0.53092683,0.395854109
2162,08:41.1,0.801770089,-0.861487504,0.713678401,0.257596288,0.838274795,-0.672339626,0.157368327,0.336153951,0.363528176,0.52139082,0.588992125,0.523062754,0.573794075,0.420049963,0.494752833,0.481031687,0.416969075
2163,08:57.8,0.922112311,-0.786905648,0.778843078,0.251844602,0.778934983,-0.779963784,0.337423783,0.406666479,0.224504838,0.304611583,0.30679837,0.287761215,0.609909579,0.429447288,0.545731181,0.580821972,0.395854109
2164,09:14.8,0.728705168,-0.786905648,0.383782226,0.280986477,0.384284589,-0.212153573,0.118532836,0.638943042,0.40324913,0.413001201,0.56225798,0.549869258,0.314966302,0.438844613,0.443774485,0.680612257,0.395854109
2165,09:31.9,0.754492787,-0.73718441,0.758479117,0.255295613,0.759019566,-0.73542965,0.633985711,0.875367401,0.735912116,1.099468784,1.191995623,1.166418858,1.178728755,0.448241938,0.494752833,0.630717115,0.416969075
2166,09:48.7,0.77598247,-0.923639051,0.929536393,0.241875013,0.876073442,-0.916040305,0.009087363,0.30711938,0.100376858,0.846559675,0.897920025,0.841762305,0.856698851,0.452940601,0.443774485,0.630717115,0.43808404
2167,10:05.9,0.870537073,-0.525869151,0.571130671,0.266415539,0.610670036,-0.523892512,0.065575349,-0.008113098,0.130167574,0.232351838,0.588992125,0.529019755,0.531659321,0.471735252,0.494752833,0.630717115,0.416969075
2168,10:22.8,0.887728819,-0.973360288,1.442708222,0.201613212,0.899240355,-0.95933738,0.485704747,0.41496207,0.353597938,0.991079166,1.144468254,1.142590854,1.148632502,0.485831239,0.494752833,0.53092683,0.416969075
2169,10:39.5,0.904920565,-0.94849967,0.876590093,0.24302535,0.87769919,-0.94078149,0.418625263,0.423257662,0.269190911,1.099468784,0.987033843,0.978773328,1.148632502,0.490529902,0.392796137,0.580821972,0.353624178
2170,10:56.3,0.943601994,-0.525869151,0.591494633,0.264114865,0.59359968,-0.517707216,0.284466296,0.319562768,0.328772342,0.593650565,0.835540353,0.791127797,0.826602598,0.499927227,0.341817789,0.53092683,0.43808404
2171,11:42.8,0.836153581,-1.023081526,0.306399172,0.284437488,0.933787506,-1.018716225,-0.128602104,0.257345831,0.452900322,0.593650565,0.86821542,0.785170796,0.218658293,0.52342054,0.443774485,0.630717115,0.480313971
2172,11:59.8,0.823259771,-0.687463173,0.721823986,0.257212842,0.722846667,-0.685947278,0.393911769,0.340301746,0.492621275,0.593650565,0.998915685,0.946009822,0.977083861,0.532817866,0.443774485,0.431136545,0.374739144
2173,12:16.8,0.818961835,-1.072802764,0.974337108,0.239574339,0.975650524,-1.060776241,0.549253732,0.585021697,0.442970083,0.52139082,0.984063382,0.981751828,0.989122363,0.551612516,0.392796137,0.481031687,0.480313971
2174,12:33.8,0.844749454,-0.563160079,0.628149763,0.262964528,0.629772579,-0.556056054,0.203264816,0.215867873,0.075551262,0.485260947,0.660283179,0.642202773,0.661073208,0.556311179,0.392796137,0.481031687,0.480313971
2175,12:50.8,0.77598247,0.083216009,0.19643378,0.29057262,0.139609474,0.001857682,-0.121541105,-0.099364605,0.035830309,0.413001201,0.274123304,0.228191206,0.23972567,0.551612516,0.341817789,0.53092683,0.480313971
2176,13:07.7,0.449339294,0.182658484,-0.292301295,0.315496592,0.051006193,0.521422581,-0.605219488,-0.165729338,-0.182634936,0.051702474,-0.00509999,-0.036895337,-0.554815401,0.551612516,0.341817789,0.630717115,0.480313971
2177,13:24.9,0.273123897,-0.277262963,0.40821898,0.275234791,0.410296562,-0.276480656,0.196203817,0.253198035,0.125202454,0.196221965,0.583051204,0.579654263,0.438360938,0.537516528,0.290839442,0.630717115,0.501428937
2178,13:42.1,0.255932151,-0.563160079,0.69331444,0.25913007,0.632617638,-0.556056054,0.358606778,0.157798732,0.09044662,0.123962219,0.479085084,0.472428245,0.841650724,0.528119203,0.290839442,0.580821972,0.501428937
2179,13:59.0,0.148483738,-0.563160079,-0.471504155,0.332368204,-0.467607506,0.742856192,-0.697012466,-0.099364605,-0.257111724,-0.056687145,0.066191063,0.064373679,-0.500642146,0.52342054,0.392796137,0.730507399,0.480313971
2180,14:16.0,0.286017707,-0.33941451,0.457092487,0.273701008,0.459475447,-0.330911265,0.263283301,0.27808481,0.115272216,0.196221965,0.45829186,0.463492744,0.453409064,0.50462589,0.545731181,0.680612257,0.480313971
2181,14:32.8,0.367678501,-0.364275129,0.477456448,0.272167225,0.476139367,-0.35565245,-0.057992121,-0.003965303,0.120237335,-0.056687145,0.45829186,0.403922734,0.420303186,0.50462589,0.392796137,0.630717115,0.480313971
2182,14:49.7,0.243038342,-0.053517394,0.253452872,0.289038837,0.255037602,-0.050098808,-0.442816527,-0.323345577,-0.09822791,0.087832347,0.161245802,0.088201683,0.110311784,0.509324553,0.494752833,0.580821972,0.480313971
2183,15:08.1,0.445041358,-0.650172244,0.375636641,0.280219585,0.697647569,-0.647598441,-0.001504135,0.070695021,0.125202454,0.629780438,0.71375147,0.657095275,0.673111709,0.499927227,0.443774485,0.630717115,0.480313971
2184,15:25.0,0.569681517,-0.74961472,0.754406324,0.25376183,0.75576807,-0.647598441,-0.036809126,0.020921472,0.289051388,0.304611583,0.672165021,0.576675762,0.618938454,0.50462589,0.392796137,0.53092683,0.43808404
2185,15:42.1,0.573979453,-0.463717604,0.562985087,0.268332768,0.561491151,-0.457091311,0.083227845,0.091434,0.244365315,0.015572601,0.609785349,0.56476176,0.579813326,0.50462589,0.443774485,0.481031687,0.501428937
2186,15:59.4,0.539595961,0.157797865,0.082395596,0.300158763,0.082708285,0.157727152,-0.566383998,-0.468518429,-0.142913982,0.015572601,0.003811391,-0.075615843,-0.064246482,0.50462589,0.392796137,0.53092683,0.480313971
2187,16:16.5,0.569681517,-1.669457614,1.108739254,0.22423651,1.328437899,-1.654564696,0.273874799,0.273937014,0.308911865,1.099468784,1.194966083,1.148547855,1.172709504,0.499927227,0.341817789,0.580821972,0.480313971
2188,16:33.1,0.668534057,-1.358699879,1.328670037,0.207364898,1.153263523,-1.351485172,0.305649291,0.273937014,0.33870258,0.774299929,1.245463913,1.190246862,1.214844258,0.514023215,0.392796137,0.53092683,0.459199006
2189,16:49.9,0.77598247,-1.259257404,1.096520877,0.231521978,1.096362333,-1.246335133,0.199734317,0.282232606,0.626679494,1.17172853,0.782072063,1.321300883,0.763400467,0.518721878,0.341817789,0.580821972,0.459199006
2190,17:06.8,0.909218502,-1.259257404,0.925463601,0.241108121,0.92484589,-1.000160336,0.273874799,0.319562768,0.40324913,0.702040184,0.891979104,0.832826804,0.859708476,0.537516528,0.239861094,0.481031687,0.459199006
2191,17:23.8,0.844749454,-0.612881316,0.660732102,0.261047299,0.662287544,-0.601827247,0.203264816,0.294675993,0.368493295,0.485260947,0.672165021,0.636245772,0.658063583,0.542215191,0.290839442,0.481031687,0.459199006
2192,17:40.6,0.892026755,-1.184675548,1.190195099,0.220785498,1.039867581,-1.172111576,0.43274726,0.514509169,0.572063182,0.810429802,1.260316216,1.208117865,0.90786248,0.551612516,0.290839442,0.53092683,0.501428937
2193,17:57.5,0.896324692,-0.612881316,0.664804894,0.261047299,0.663100418,-0.603064307,0.549253732,0.045808247,0.249330434,0.485260947,0.493937387,0.421793737,1.284065639,0.551612516,0.392796137,0.580821972,0.522543903
2194,18:14.3,0.823259771,-0.451287294,0.55076671,0.267949322,0.552143099,-0.450906015,-0.015626131,0.108025183,-0.053541837,0.232351838,0.309768831,0.320524721,0.323995178,0.561009842,0.443774485,0.53092683,0.501428937
2195,18:31.3,0.754492787,-0.53829946,0.620004179,0.266032093,0.620830963,-0.526366631,0.146776829,0.332006155,-0.03368136,0.449131074,0.749396997,0.779213795,0.799515971,0.561009842,0.443774485,0.53092683,0.522543903
2196,18:48.3,0.629852628,-0.650172244,0.681096063,0.257596288,0.682202961,-0.647598441,-0.093297112,0.108025183,-0.083332552,0.340741456,0.244418698,0.240105208,0.254773797,0.565708504,0.494752833,0.53092683,0.522543903
2197,19:06.4,0.535298025,0.344252506,-0.08866168,0.309744906,-0.086775973,0.348234281,-0.248639075,-0.066182239,-0.311728035,-0.381856,-0.126888874,-0.11433635,-0.109390861,0.551612516,0.596709529,0.53092683,0.501428937
2198,19:23.9,0.397764056,-0.103238632,0.265671249,0.283670597,0.266011403,-0.09834412,-0.163907095,0.091434,-0.053541837,-0.165076763,0.027575076,0.043524176,-0.094342735,0.546913854,0.545731181,0.580821972,0.522543903
2199,19:41.8,0.204356913,0.891186119,0.224943326,0.286738163,-0.667168107,0.887592128,-0.343962551,-0.132546972,-0.242216366,-0.526375491,-0.213032231,-0.221562367,-0.226766247,0.532817866,0.341817789,0.580821972,0.501428937
